Food_ID,Food_Name,Packaging_ID,Packaging_Material,Material_Category,Structure_Type,Deterministic_Compatibility_Class,Deterministic_Score,Evidence_Coverage_Ratio,Requirement_Match_Score,Requirement_Dimensions_Scored,Requirement_Candidate_Score,MAP_Request,MAP_Request_Flag,Requirement_Reasons,Eligible,Rank
PREP_028,Chicken 65,PM017,PVC rigid,Polymer film,Single polymer/coating,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,21
PREP_028,Chicken 65,PM020,HIPS,Polymer film,Single polymer/coating,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,22
PREP_028,Chicken 65,PM022,PLA,Biodegradable polymer,Polymer film,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,23
PREP_028,Chicken 65,PM023,PHA,Biodegradable polymer,Polymer film,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,24
PREP_028,Chicken 65,PM034,PET/Al/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,25
PREP_028,Chicken 65,PM035,PET/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,26
PREP_028,Chicken 65,PM008,Metallized BOPP,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,27
PREP_028,Chicken 65,PM011,Metallized PET,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,28
PREP_028,Chicken 65,PM012,PVdC-coated PET,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,29
PREP_028,Chicken 65,PM015,EVOH,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,30
PREP_028,Chicken 65,PM019,PS,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,31
PREP_028,Chicken 65,PM027,Coated paper,Paper/cellulosic,Paper/film,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,32
PREP_028,Chicken 65,PM036,PE/PA/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Low_Compatibility,43.34,0.3000000000000001,,0,49.4071,,,,True,33
PREP_028,Chicken 65,PM026,Kraft paper,Paper/cellulosic,Paper/film,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,34
PREP_028,Chicken 65,PM028,Glassine paper,Paper/cellulosic,Paper/film,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,35
PREP_028,Chicken 65,PM029,Aluminum foil,Metal,Rigid/foil metal,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,36
PREP_028,Chicken 65,PM024,Cellulose film,Paper/cellulosic,Paper/film,Low_Compatibility,32.5,0.3000000000000001,,0,40.3011,,,,True,37
PREP_028,Chicken 65,PM040,Breathable cellulose film,Fresh-produce breathable film,Breathable film,Low_Compatibility,32.5,0.3000000000000001,,0,40.3011,,,,True,38
PREP_028,Chicken 65,PM030,Tinplate steel,Metal,Rigid/foil metal,Low_Compatibility,21.66,0.3000000000000001,,0,31.1951,,,,True,39
PREP_028,Chicken 65,PM021,EPS,Polymer film,Single polymer/coating,Low_Compatibility,17.5,0.4000000000000001,,0,28.7006,,,,True,40
PREP_014,Chicken biryani,PM002,LLDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,1
PREP_014,Chicken biryani,PM003,MDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,2
PREP_014,Chicken biryani,PM004,HDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,3
PREP_014,Chicken biryani,PM005,PP,Polymer film,Single polymer/coating,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,4
PREP_014,Chicken biryani,PM006,CPP,Polymer film,Single polymer/coating,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,5
PREP_014,Chicken biryani,PM031,PET/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,6
PREP_014,Chicken biryani,PM033,PET/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,7
PREP_014,Chicken biryani,PM037,BOPP/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,8
PREP_014,Chicken biryani,PM039,Micro-perforated PP film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,70.0,0.4000000000000001,,0,72.8024,,,,True,9
PREP_014,Chicken biryani,PM001,LDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,61.25,0.4000000000000001,,0,65.4521,,,,True,10
PREP_014,Chicken biryani,PM025,Coated cellulose film,Paper/cellulosic,Paper/film,Conditionally_Compatible,61.25,0.4000000000000001,,0,65.4521,,,,True,11
PREP_014,Chicken biryani,PM032,PA/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,61.25,0.4000000000000001,,0,65.4521,,,,True,12
PREP_014,Chicken biryani,PM038,Micro-perforated PE film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,61.25,0.4000000000000001,,0,65.4521,,,,True,13
PREP_014,Chicken biryani,PM018,PVC plasticized,Polymer film,Single polymer/coating,Conditionally_Compatible,54.16,0.3000000000000001,,0,58.4962,,,,True,14
PREP_014,Chicken biryani,PM007,BOPP,Polymer film,Single polymer/coating,Low_Compatibility,52.5,0.4000000000000001,,0,58.1018,,,,True,15
PREP_014,Chicken biryani,PM009,PET,Polymer film,Single polymer/coating,Low_Compatibility,52.5,0.4000000000000001,,0,58.1018,,,,True,16
PREP_014,Chicken biryani,PM010,BOPET,Polymer film,Single polymer/coating,Low_Compatibility,52.5,0.4000000000000001,,0,58.1018,,,,True,17
PREP_014,Chicken biryani,PM013,PA6 / Nylon-6,Multilayer laminate/structure,Multilayer,Low_Compatibility,52.5,0.4000000000000001,,0,58.1018,,,,True,18
PREP_014,Chicken biryani,PM014,BOPA / Oriented Nylon,Multilayer laminate/structure,Multilayer,Low_Compatibility,52.5,0.4000000000000001,,0,58.1018,,,,True,19
PREP_014,Chicken biryani,PM016,PVdC,Polymer film,Single polymer/coating,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,20
PREP_014,Chicken biryani,PM017,PVC rigid,Polymer film,Single polymer/coating,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,21
PREP_014,Chicken biryani,PM020,HIPS,Polymer film,Single polymer/coating,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,22
PREP_014,Chicken biryani,PM022,PLA,Biodegradable polymer,Polymer film,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,23
PREP_014,Chicken biryani,PM023,PHA,Biodegradable polymer,Polymer film,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,24
PREP_014,Chicken biryani,PM034,PET/Al/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,25
PREP_014,Chicken biryani,PM035,PET/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,52.5,0.4000000000000001,,0,58.1018,,,,True,26
PREP_014,Chicken biryani,PM008,Metallized BOPP,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,27
PREP_014,Chicken biryani,PM011,Metallized PET,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,28
PREP_014,Chicken biryani,PM012,PVdC-coated PET,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,29
PREP_014,Chicken biryani,PM015,EVOH,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,30
PREP_014,Chicken biryani,PM019,PS,Polymer film,Single polymer/coating,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,31
PREP_014,Chicken biryani,PM027,Coated paper,Paper/cellulosic,Paper/film,Low_Compatibility,43.75,0.4000000000000001,,0,50.7515,,,,True,32
PREP_014,Chicken biryani,PM036,PE/PA/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Low_Compatibility,43.34,0.3000000000000001,,0,49.4071,,,,True,33
PREP_014,Chicken biryani,PM026,Kraft paper,Paper/cellulosic,Paper/film,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,34
PREP_014,Chicken biryani,PM028,Glassine paper,Paper/cellulosic,Paper/film,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,35
PREP_014,Chicken biryani,PM029,Aluminum foil,Metal,Rigid/foil metal,Low_Compatibility,35.0,0.4000000000000001,,0,43.4012,,,,True,36
PREP_014,Chicken biryani,PM024,Cellulose film,Paper/cellulosic,Paper/film,Low_Compatibility,32.5,0.3000000000000001,,0,40.3011,,,,True,37
PREP_014,Chicken biryani,PM040,Breathable cellulose film,Fresh-produce breathable film,Breathable film,Low_Compatibility,32.5,0.3000000000000001,,0,40.3011,,,,True,38
PREP_014,Chicken biryani,PM030,Tinplate steel,Metal,Rigid/foil metal,Low_Compatibility,21.66,0.3000000000000001,,0,31.1951,,,,True,39
PREP_014,Chicken biryani,PM021,EPS,Polymer film,Single polymer/coating,Low_Compatibility,17.5,0.4000000000000001,,0,28.7006,,,,True,40
MEAT_001,Chicken breast,PM002,LLDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,1
MEAT_001,Chicken breast,PM003,MDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,2
MEAT_001,Chicken breast,PM006,CPP,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,3
MEAT_001,Chicken breast,PM031,PET/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,4
MEAT_001,Chicken breast,PM032,PA/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,5
MEAT_001,Chicken breast,PM033,PET/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,6
MEAT_001,Chicken breast,PM037,BOPP/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,7
MEAT_001,Chicken breast,PM039,Micro-perforated PP film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,8
MEAT_001,Chicken breast,PM001,LDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,9
MEAT_001,Chicken breast,PM004,HDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,10
MEAT_001,Chicken breast,PM005,PP,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,11
MEAT_001,Chicken breast,PM034,PET/Al/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,12
MEAT_001,Chicken breast,PM035,PET/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,13
MEAT_001,Chicken breast,PM038,Micro-perforated PE film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,14
MEAT_001,Chicken breast,PM036,PE/PA/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,55.55,0.3333333333333334,,0,59.9972,,,,True,15
MEAT_001,Chicken breast,PM007,BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,16
MEAT_001,Chicken breast,PM008,Metallized BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,17
MEAT_001,Chicken breast,PM009,PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,18
MEAT_001,Chicken breast,PM010,BOPET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,19
MEAT_001,Chicken breast,PM011,Metallized PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,20
MEAT_001,Chicken breast,PM012,PVdC-coated PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,21
MEAT_001,Chicken breast,PM013,PA6 / Nylon-6,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,22
MEAT_001,Chicken breast,PM014,BOPA / Oriented Nylon,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,23
MEAT_001,Chicken breast,PM016,PVdC,Polymer film,Single polymer/coating,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,24
MEAT_001,Chicken breast,PM025,Coated cellulose film,Paper/cellulosic,Paper/film,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,25
MEAT_001,Chicken breast,PM015,EVOH,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,26
MEAT_001,Chicken breast,PM017,PVC rigid,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,27
MEAT_001,Chicken breast,PM020,HIPS,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,28
MEAT_001,Chicken breast,PM022,PLA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,29
MEAT_001,Chicken breast,PM023,PHA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,30
MEAT_001,Chicken breast,PM027,Coated paper,Paper/cellulosic,Paper/film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,31
MEAT_001,Chicken breast,PM029,Aluminum foil,Metal,Rigid/foil metal,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,32
MEAT_001,Chicken breast,PM018,PVC plasticized,Polymer film,Single polymer/coating,Low_Compatibility,44.45,0.3333333333333334,,0,50.6728,,,,True,33
MEAT_001,Chicken breast,PM019,PS,Polymer film,Single polymer/coating,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,34
MEAT_001,Chicken breast,PM026,Kraft paper,Paper/cellulosic,Paper/film,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,35
MEAT_001,Chicken breast,PM028,Glassine paper,Paper/cellulosic,Paper/film,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,36
MEAT_001,Chicken breast,PM024,Cellulose film,Paper/cellulosic,Paper/film,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,37
MEAT_001,Chicken breast,PM030,Tinplate steel,Metal,Rigid/foil metal,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,38
MEAT_001,Chicken breast,PM040,Breathable cellulose film,Fresh-produce breathable film,Breathable film,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,39
MEAT_001,Chicken breast,PM021,EPS,Polymer film,Single polymer/coating,Low_Compatibility,18.06,0.4444444444444445,,0,29.6155,,,,True,40
MEAT_007,Chicken mince,PM002,LLDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,1
MEAT_007,Chicken mince,PM003,MDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,2
MEAT_007,Chicken mince,PM006,CPP,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,3
MEAT_007,Chicken mince,PM031,PET/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,4
MEAT_007,Chicken mince,PM032,PA/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,5
MEAT_007,Chicken mince,PM033,PET/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,6
MEAT_007,Chicken mince,PM037,BOPP/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,7
MEAT_007,Chicken mince,PM039,Micro-perforated PP film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,8
MEAT_007,Chicken mince,PM001,LDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,9
MEAT_007,Chicken mince,PM004,HDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,10
MEAT_007,Chicken mince,PM005,PP,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,11
MEAT_007,Chicken mince,PM034,PET/Al/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,12
MEAT_007,Chicken mince,PM035,PET/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,13
MEAT_007,Chicken mince,PM038,Micro-perforated PE film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,14
MEAT_007,Chicken mince,PM036,PE/PA/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,55.55,0.3333333333333334,,0,59.9972,,,,True,15
MEAT_007,Chicken mince,PM007,BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,16
MEAT_007,Chicken mince,PM008,Metallized BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,17
MEAT_007,Chicken mince,PM009,PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,18
MEAT_007,Chicken mince,PM010,BOPET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,19
MEAT_007,Chicken mince,PM011,Metallized PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,20
MEAT_007,Chicken mince,PM012,PVdC-coated PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,21
MEAT_007,Chicken mince,PM013,PA6 / Nylon-6,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,22
MEAT_007,Chicken mince,PM014,BOPA / Oriented Nylon,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,23
MEAT_007,Chicken mince,PM016,PVdC,Polymer film,Single polymer/coating,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,24
MEAT_007,Chicken mince,PM025,Coated cellulose film,Paper/cellulosic,Paper/film,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,25
MEAT_007,Chicken mince,PM015,EVOH,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,26
MEAT_007,Chicken mince,PM017,PVC rigid,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,27
MEAT_007,Chicken mince,PM020,HIPS,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,28
MEAT_007,Chicken mince,PM022,PLA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,29
MEAT_007,Chicken mince,PM023,PHA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,30
MEAT_007,Chicken mince,PM027,Coated paper,Paper/cellulosic,Paper/film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,31
MEAT_007,Chicken mince,PM029,Aluminum foil,Metal,Rigid/foil metal,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,32
MEAT_007,Chicken mince,PM018,PVC plasticized,Polymer film,Single polymer/coating,Low_Compatibility,44.45,0.3333333333333334,,0,50.6728,,,,True,33
MEAT_007,Chicken mince,PM019,PS,Polymer film,Single polymer/coating,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,34
MEAT_007,Chicken mince,PM026,Kraft paper,Paper/cellulosic,Paper/film,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,35
MEAT_007,Chicken mince,PM028,Glassine paper,Paper/cellulosic,Paper/film,Low_Compatibility,36.11,0.4444444444444445,,0,44.7781,,,,True,36
MEAT_007,Chicken mince,PM024,Cellulose film,Paper/cellulosic,Paper/film,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,37
MEAT_007,Chicken mince,PM030,Tinplate steel,Metal,Rigid/foil metal,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,38
MEAT_007,Chicken mince,PM040,Breathable cellulose film,Fresh-produce breathable film,Breathable film,Low_Compatibility,33.33,0.3333333333333334,,0,41.3317,,,,True,39
MEAT_007,Chicken mince,PM021,EPS,Polymer film,Single polymer/coating,Low_Compatibility,18.06,0.4444444444444445,,0,29.6155,,,,True,40
MEAT_002,Chicken thigh,PM002,LLDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,1
MEAT_002,Chicken thigh,PM003,MDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,2
MEAT_002,Chicken thigh,PM006,CPP,Polymer film,Single polymer/coating,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,3
MEAT_002,Chicken thigh,PM031,PET/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,4
MEAT_002,Chicken thigh,PM032,PA/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,5
MEAT_002,Chicken thigh,PM033,PET/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,6
MEAT_002,Chicken thigh,PM037,BOPP/CPP laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,7
MEAT_002,Chicken thigh,PM039,Micro-perforated PP film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,72.22,0.4444444444444445,,0,75.1117,,,,True,8
MEAT_002,Chicken thigh,PM001,LDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,9
MEAT_002,Chicken thigh,PM004,HDPE,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,10
MEAT_002,Chicken thigh,PM005,PP,Polymer film,Single polymer/coating,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,11
MEAT_002,Chicken thigh,PM034,PET/Al/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,12
MEAT_002,Chicken thigh,PM035,PET/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,13
MEAT_002,Chicken thigh,PM038,Micro-perforated PE film,Fresh-produce breathable film,Perforated film,Conditionally_Compatible,63.19,0.4444444444444445,,0,67.5262,,,,True,14
MEAT_002,Chicken thigh,PM036,PE/PA/EVOH/PE laminate,Multilayer laminate/structure,Multilayer,Conditionally_Compatible,55.55,0.3333333333333334,,0,59.9972,,,,True,15
MEAT_002,Chicken thigh,PM007,BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,16
MEAT_002,Chicken thigh,PM008,Metallized BOPP,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,17
MEAT_002,Chicken thigh,PM009,PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,18
MEAT_002,Chicken thigh,PM010,BOPET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,19
MEAT_002,Chicken thigh,PM011,Metallized PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,20
MEAT_002,Chicken thigh,PM012,PVdC-coated PET,Polymer film,Single polymer/coating,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,21
MEAT_002,Chicken thigh,PM013,PA6 / Nylon-6,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,22
MEAT_002,Chicken thigh,PM014,BOPA / Oriented Nylon,Multilayer laminate/structure,Multilayer,Low_Compatibility,54.17,0.4444444444444445,,0,59.9491,,,,True,23
MEAT_002,Chicken thigh,PM016,PVdC,Polymer film,Single polymer/coating,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,24
MEAT_002,Chicken thigh,PM025,Coated cellulose film,Paper/cellulosic,Paper/film,Conditionally_Compatible,54.17,0.4444444444444445,,0,59.9491,,,,True,25
MEAT_002,Chicken thigh,PM015,EVOH,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,26
MEAT_002,Chicken thigh,PM017,PVC rigid,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,27
MEAT_002,Chicken thigh,PM020,HIPS,Polymer film,Single polymer/coating,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,28
MEAT_002,Chicken thigh,PM022,PLA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,29
MEAT_002,Chicken thigh,PM023,PHA,Biodegradable polymer,Polymer film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,30
MEAT_002,Chicken thigh,PM027,Coated paper,Paper/cellulosic,Paper/film,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,31
MEAT_002,Chicken thigh,PM029,Aluminum foil,Metal,Rigid/foil metal,Low_Compatibility,45.14,0.4444444444444445,,0,52.3636,,,,True,32
MEAT_002,Chicken thigh,PM018,PVC plasticized,Polymer film,Single polymer/coating,Low_Compatibility,44.45,0.3333333333333334,,0,50.6728,,,,True,33
